id_order,id_user,id_tech,id_service,tgl_kunjungan,status_order,biaya_kunjungan,harga_barang,biaya_jasa,total_biaya,foto_kerusakan,foto_nota,rating_nilai,rating_komentar
3786,6,7,6,2025-06-21 17:04:20,Selesai,50000,450000,210000,660000,"https://picsum.photos/seed/krs0.12092481340503136/300/200","https://picsum.photos/seed/nt0.6844089675163771/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3787,1,2,7,2025-07-01 14:12:34,Selesai,50000,140000,100000,240000,"https://picsum.photos/seed/krs0.24832748556465278/300/200","https://picsum.photos/seed/nt0.7596486284190519/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3788,1,1,5,2025-09-15 04:34:28,Selesai,50000,310000,230000,540000,"https://picsum.photos/seed/krs0.7359144254173382/300/200","https://picsum.photos/seed/nt0.41119124606678426/300/200",5,"Kerja cepat dan bersih."
3789,6,7,1,2025-10-22 21:53:56,Selesai,50000,230000,110000,340000,"https://picsum.photos/seed/krs0.6261640519441921/300/200","https://picsum.photos/seed/nt0.7938547359550806/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3790,6,1,4,2025-08-16 10:21:16,Selesai,50000,370000,50000,420000,"https://picsum.photos/seed/krs0.097628257750905/300/200","https://picsum.photos/seed/nt0.835308893036079/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3791,6,5,1,2025-08-31 14:06:46,Selesai,50000,190000,150000,340000,"https://picsum.photos/seed/krs0.08661053041125621/300/200","https://picsum.photos/seed/nt0.47078708069771347/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3792,6,5,7,2025-01-19 03:53:00,Selesai,50000,180000,70000,250000,"https://picsum.photos/seed/krs0.013393378377316356/300/200","https://picsum.photos/seed/nt0.6069808720140657/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3793,1,4,1,2025-02-23 12:16:46,Selesai,50000,420000,150000,570000,"https://picsum.photos/seed/krs0.22484849166155318/300/200","https://picsum.photos/seed/nt0.3208323336671134/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3794,6,4,6,2025-07-06 06:25:44,Selesai,50000,370000,230000,600000,"https://picsum.photos/seed/krs0.618396314679842/300/200","https://picsum.photos/seed/nt0.24147698754423674/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3795,6,5,6,2025-09-03 08:35:06,Selesai,50000,320000,190000,510000,"https://picsum.photos/seed/krs0.27119096818017663/300/200","https://picsum.photos/seed/nt0.954760832585327/300/200",4,"Kerja cepat dan bersih."
3796,6,6,7,2026-03-30 20:46:19,Selesai,50000,10000,110000,120000,"https://picsum.photos/seed/krs0.6455645828047046/300/200","https://picsum.photos/seed/nt0.5761645670450265/300/200",4,"Lumayan, AC sudah dingin kembali."
3797,1,3,6,2025-12-20 15:14:02,Selesai,50000,0,90000,90000,"https://picsum.photos/seed/krs0.7735313153458945/300/200","https://picsum.photos/seed/nt0.02935511264625179/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3798,6,5,7,2025-12-15 06:20:44,Selesai,50000,270000,130000,400000,"https://picsum.photos/seed/krs0.1521867550694579/300/200","https://picsum.photos/seed/nt0.7125964405619531/300/200",5,"Sangat profesional dan cepat tanggap."
3799,1,1,3,2025-08-17 16:50:40,Selesai,50000,10000,140000,150000,"https://picsum.photos/seed/krs0.22556660068285794/300/200","https://picsum.photos/seed/nt0.893228357098271/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3800,1,3,3,2025-06-08 13:06:42,Selesai,50000,200000,130000,330000,"https://picsum.photos/seed/krs0.022145308843107836/300/200","https://picsum.photos/seed/nt0.05445104450705507/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
3801,6,5,4,2025-06-07 19:44:09,Selesai,50000,190000,70000,260000,"https://picsum.photos/seed/krs0.5600043012258489/300/200","https://picsum.photos/seed/nt0.5012090845900086/300/200",5,"Lumayan, AC sudah dingin kembali."
3802,6,7,3,2025-04-01 16:44:03,Selesai,50000,320000,200000,520000,"https://picsum.photos/seed/krs0.6534573412339657/300/200","https://picsum.photos/seed/nt0.42732167984820346/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3803,1,1,1,2026-05-21 03:56:29,Selesai,50000,70000,80000,150000,"https://picsum.photos/seed/krs0.9749913422287956/300/200","https://picsum.photos/seed/nt0.4926274015056753/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3804,1,2,1,2025-09-25 01:18:54,Selesai,50000,210000,230000,440000,"https://picsum.photos/seed/krs0.5304050653405248/300/200","https://picsum.photos/seed/nt0.49127351477578485/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3805,1,2,8,2026-02-09 20:01:28,Selesai,50000,260000,150000,410000,"https://picsum.photos/seed/krs0.08550230884019938/300/200","https://picsum.photos/seed/nt0.7074366831127025/300/200",5,"Sangat profesional dan cepat tanggap."
3806,1,6,1,2026-03-11 12:02:28,Selesai,50000,10000,50000,60000,"https://picsum.photos/seed/krs0.10794168980233076/300/200","https://picsum.photos/seed/nt0.7818190012451257/300/200",5,"Kerja cepat dan bersih."
3807,6,7,8,2025-03-13 20:41:38,Selesai,50000,130000,160000,290000,"https://picsum.photos/seed/krs0.506702922479454/300/200","https://picsum.photos/seed/nt0.4694085865763127/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3808,1,3,1,2026-03-31 15:27:40,Selesai,50000,40000,60000,100000,"https://picsum.photos/seed/krs0.5994250502416693/300/200","https://picsum.photos/seed/nt0.9753191406734997/300/200",5,"Lumayan, AC sudah dingin kembali."
3809,1,2,5,2025-03-10 20:01:01,Selesai,50000,210000,60000,270000,"https://picsum.photos/seed/krs0.8186428447714083/300/200","https://picsum.photos/seed/nt0.9438551847967078/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3810,6,1,6,2025-03-22 03:45:25,Selesai,50000,30000,230000,260000,"https://picsum.photos/seed/krs0.3644361117584247/300/200","https://picsum.photos/seed/nt0.5905130694990668/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3811,1,4,8,2025-08-21 03:44:31,Selesai,50000,40000,130000,170000,"https://picsum.photos/seed/krs0.6018272038853929/300/200","https://picsum.photos/seed/nt0.3670818747397204/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3812,1,6,1,2025-05-08 09:15:11,Selesai,50000,180000,90000,270000,"https://picsum.photos/seed/krs0.43662226878386357/300/200","https://picsum.photos/seed/nt0.7625675525307789/300/200",5,"Kerja cepat dan bersih."
3813,1,3,5,2025-11-27 21:17:22,Selesai,50000,30000,90000,120000,"https://picsum.photos/seed/krs0.348706040271929/300/200","https://picsum.photos/seed/nt0.16593303523326852/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3814,6,7,1,2025-09-02 13:07:13,Selesai,50000,460000,210000,670000,"https://picsum.photos/seed/krs0.2210329484955964/300/200","https://picsum.photos/seed/nt0.8092676589880791/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3815,1,5,3,2025-04-25 05:13:58,Selesai,50000,230000,50000,280000,"https://picsum.photos/seed/krs0.435173567554465/300/200","https://picsum.photos/seed/nt0.5181797329714497/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3816,1,3,1,2025-08-22 04:23:30,Selesai,50000,240000,230000,470000,"https://picsum.photos/seed/krs0.5141782708934466/300/200","https://picsum.photos/seed/nt0.5632307199269836/300/200",5,"Sangat profesional dan cepat tanggap."
3817,1,4,2,2025-06-19 10:12:53,Selesai,50000,330000,80000,410000,"https://picsum.photos/seed/krs0.5112242379295934/300/200","https://picsum.photos/seed/nt0.191496740997381/300/200",5,"Sangat profesional dan cepat tanggap."
3818,6,7,8,2025-05-11 17:23:12,Selesai,50000,320000,170000,490000,"https://picsum.photos/seed/krs0.6934700554150175/300/200","https://picsum.photos/seed/nt0.34322268736686545/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3819,1,3,4,2025-10-27 17:22:32,Selesai,50000,260000,120000,380000,"https://picsum.photos/seed/krs0.2908507082343552/300/200","https://picsum.photos/seed/nt0.8294860486719391/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3820,6,6,7,2025-02-22 12:47:54,Selesai,50000,350000,140000,490000,"https://picsum.photos/seed/krs0.9280352994168632/300/200","https://picsum.photos/seed/nt0.7047666756006684/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3821,1,2,8,2025-04-05 03:16:45,Selesai,50000,270000,170000,440000,"https://picsum.photos/seed/krs0.8946006135024339/300/200","https://picsum.photos/seed/nt0.35449476532974333/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
3822,1,5,4,2025-11-21 03:02:43,Selesai,50000,10000,60000,70000,"https://picsum.photos/seed/krs0.8466023386840477/300/200","https://picsum.photos/seed/nt0.3878271368787617/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3823,1,1,7,2025-01-10 20:06:46,Selesai,50000,200000,190000,390000,"https://picsum.photos/seed/krs0.8939642258967304/300/200","https://picsum.photos/seed/nt0.23479459052858642/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3824,6,7,4,2025-04-21 20:19:08,Selesai,50000,350000,50000,400000,"https://picsum.photos/seed/krs0.41883197099776726/300/200","https://picsum.photos/seed/nt0.7440416943915107/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3825,1,5,8,2025-05-04 12:43:22,Selesai,50000,220000,140000,360000,"https://picsum.photos/seed/krs0.031269872413169475/300/200","https://picsum.photos/seed/nt0.7633313475703914/300/200",4,"Sangat profesional dan cepat tanggap."
3826,1,3,6,2025-01-19 18:18:58,Selesai,50000,80000,80000,160000,"https://picsum.photos/seed/krs0.5920175691181004/300/200","https://picsum.photos/seed/nt0.34330274366128877/300/200",4,"Kerja cepat dan bersih."
3827,6,2,3,2025-04-22 20:52:35,Selesai,50000,180000,130000,310000,"https://picsum.photos/seed/krs0.7847957361721005/300/200","https://picsum.photos/seed/nt0.12544117311602176/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3828,6,2,2,2025-09-24 08:24:03,Selesai,50000,220000,160000,380000,"https://picsum.photos/seed/krs0.6656827851295817/300/200","https://picsum.photos/seed/nt0.8826383058195066/300/200",5,"Lumayan, AC sudah dingin kembali."
3829,1,2,1,2025-01-20 06:38:22,Selesai,50000,430000,180000,610000,"https://picsum.photos/seed/krs0.6003374949775807/300/200","https://picsum.photos/seed/nt0.20940677646109473/300/200",5,"Kerja cepat dan bersih."
3830,1,3,3,2025-02-28 03:19:58,Selesai,50000,310000,160000,470000,"https://picsum.photos/seed/krs0.753378633785166/300/200","https://picsum.photos/seed/nt0.7259748684501518/300/200",4,"Kerja cepat dan bersih."
3831,1,5,5,2025-07-15 09:54:20,Selesai,50000,10000,70000,80000,"https://picsum.photos/seed/krs0.7545682712408219/300/200","https://picsum.photos/seed/nt0.3794754652874057/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3832,1,5,5,2025-08-13 23:10:55,Selesai,50000,320000,200000,520000,"https://picsum.photos/seed/krs0.5886278368808998/300/200","https://picsum.photos/seed/nt0.06977593604806942/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3833,1,3,3,2026-01-18 00:12:22,Selesai,50000,190000,180000,370000,"https://picsum.photos/seed/krs0.8571381533628806/300/200","https://picsum.photos/seed/nt0.9002123550619162/300/200",5,"Sangat profesional dan cepat tanggap."
3834,1,7,3,2026-02-25 10:42:04,Selesai,50000,360000,190000,550000,"https://picsum.photos/seed/krs0.7498354066757353/300/200","https://picsum.photos/seed/nt0.28714242275148893/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3835,1,1,1,2025-05-23 22:48:22,Selesai,50000,20000,210000,230000,"https://picsum.photos/seed/krs0.6115463410428765/300/200","https://picsum.photos/seed/nt0.39007561659778867/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3836,1,6,1,2026-02-10 13:39:50,Selesai,50000,490000,230000,720000,"https://picsum.photos/seed/krs0.5690301490392876/300/200","https://picsum.photos/seed/nt0.265662814858727/300/200",5,"Kerja cepat dan bersih."
3837,6,2,8,2025-05-05 07:19:14,Selesai,50000,390000,140000,530000,"https://picsum.photos/seed/krs0.11311251561514579/300/200","https://picsum.photos/seed/nt0.9207625205793801/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3838,1,3,5,2025-06-04 08:16:32,Selesai,50000,240000,80000,320000,"https://picsum.photos/seed/krs0.6658772474384411/300/200","https://picsum.photos/seed/nt0.2552742448195595/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3839,6,5,8,2025-12-07 11:00:49,Selesai,50000,300000,160000,460000,"https://picsum.photos/seed/krs0.5953196610434988/300/200","https://picsum.photos/seed/nt0.9945245270564843/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3840,1,7,5,2025-05-11 14:58:10,Selesai,50000,330000,240000,570000,"https://picsum.photos/seed/krs0.5464536652958202/300/200","https://picsum.photos/seed/nt0.3862632411262539/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3841,1,7,3,2025-12-12 21:01:45,Selesai,50000,170000,100000,270000,"https://picsum.photos/seed/krs0.21920132344443044/300/200","https://picsum.photos/seed/nt0.5975588414487809/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3842,6,4,1,2026-05-06 17:54:00,Selesai,50000,160000,190000,350000,"https://picsum.photos/seed/krs0.025175895732093112/300/200","https://picsum.photos/seed/nt0.5581974812182585/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3843,1,4,2,2025-10-15 16:20:29,Selesai,50000,480000,210000,690000,"https://picsum.photos/seed/krs0.6677666355846662/300/200","https://picsum.photos/seed/nt0.8804445227064406/300/200",5,"Sangat profesional dan cepat tanggap."
3844,6,4,1,2025-06-13 18:07:35,Selesai,50000,340000,110000,450000,"https://picsum.photos/seed/krs0.6423464253614729/300/200","https://picsum.photos/seed/nt0.4653200418005451/300/200",5,"Sangat profesional dan cepat tanggap."
3845,1,6,7,2025-03-19 11:57:38,Selesai,50000,320000,110000,430000,"https://picsum.photos/seed/krs0.91943302434306/300/200","https://picsum.photos/seed/nt0.8656579931637518/300/200",5,"Sangat profesional dan cepat tanggap."
3846,1,5,7,2025-01-06 00:52:17,Selesai,50000,330000,140000,470000,"https://picsum.photos/seed/krs0.6263244751798015/300/200","https://picsum.photos/seed/nt0.9244562811370178/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3847,1,4,1,2025-08-20 14:12:59,Selesai,50000,230000,170000,400000,"https://picsum.photos/seed/krs0.5358494885199494/300/200","https://picsum.photos/seed/nt0.9420747613542612/300/200",5,"Lumayan, AC sudah dingin kembali."
3848,6,3,7,2025-12-30 13:09:50,Selesai,50000,90000,140000,230000,"https://picsum.photos/seed/krs0.8064399880987069/300/200","https://picsum.photos/seed/nt0.8409388467766031/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3849,6,2,6,2026-02-01 21:36:58,Selesai,50000,140000,220000,360000,"https://picsum.photos/seed/krs0.2944870689816388/300/200","https://picsum.photos/seed/nt0.39459268792876023/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3850,6,6,3,2025-06-20 20:14:45,Selesai,50000,300000,100000,400000,"https://picsum.photos/seed/krs0.12304320596550544/300/200","https://picsum.photos/seed/nt0.3350576474356278/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3851,6,4,5,2026-01-05 21:14:17,Selesai,50000,90000,100000,190000,"https://picsum.photos/seed/krs0.24743782076822152/300/200","https://picsum.photos/seed/nt0.9029916605018384/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3852,1,6,1,2026-03-07 09:47:39,Selesai,50000,90000,150000,240000,"https://picsum.photos/seed/krs0.2883223997620983/300/200","https://picsum.photos/seed/nt0.46590889890921205/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3853,1,6,3,2025-06-22 15:12:25,Selesai,50000,10000,70000,80000,"https://picsum.photos/seed/krs0.7111274635449435/300/200","https://picsum.photos/seed/nt0.5127465710166011/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3854,1,6,1,2025-12-25 20:13:42,Selesai,50000,100000,90000,190000,"https://picsum.photos/seed/krs0.28193406615021943/300/200","https://picsum.photos/seed/nt0.636520846586641/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
3855,1,1,5,2025-12-15 12:47:03,Selesai,50000,10000,190000,200000,"https://picsum.photos/seed/krs0.7005819053880973/300/200","https://picsum.photos/seed/nt0.6231867197711333/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3856,1,6,6,2025-02-12 14:57:32,Selesai,50000,420000,110000,530000,"https://picsum.photos/seed/krs0.8448219266142323/300/200","https://picsum.photos/seed/nt0.6621692591190345/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
3857,6,6,8,2025-09-07 21:18:31,Selesai,50000,50000,170000,220000,"https://picsum.photos/seed/krs0.3324977026618374/300/200","https://picsum.photos/seed/nt0.2319966314233678/300/200",4,"Sangat profesional dan cepat tanggap."
3858,1,5,3,2025-09-28 07:38:46,Selesai,50000,420000,100000,520000,"https://picsum.photos/seed/krs0.44927146882676905/300/200","https://picsum.photos/seed/nt0.8526681653674015/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3859,1,7,5,2026-01-31 04:00:22,Selesai,50000,470000,160000,630000,"https://picsum.photos/seed/krs0.986943391843912/300/200","https://picsum.photos/seed/nt0.16218994076812543/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3860,6,3,2,2026-05-03 00:47:25,Selesai,50000,180000,220000,400000,"https://picsum.photos/seed/krs0.2328632515103216/300/200","https://picsum.photos/seed/nt0.5730681820170902/300/200",5,"Kerja cepat dan bersih."
3861,1,6,5,2025-06-29 21:53:59,Selesai,50000,210000,100000,310000,"https://picsum.photos/seed/krs0.35142716730731527/300/200","https://picsum.photos/seed/nt0.9711545006150593/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3862,1,1,7,2026-01-05 11:58:17,Selesai,50000,320000,230000,550000,"https://picsum.photos/seed/krs0.35866700831105247/300/200","https://picsum.photos/seed/nt0.6757519274868725/300/200",5,"Kerja cepat dan bersih."
3863,6,1,2,2025-02-15 04:48:32,Selesai,50000,90000,150000,240000,"https://picsum.photos/seed/krs0.5087486389135606/300/200","https://picsum.photos/seed/nt0.15439524712576158/300/200",5,"Lumayan, AC sudah dingin kembali."
3864,6,2,4,2025-01-09 08:04:59,Selesai,50000,270000,230000,500000,"https://picsum.photos/seed/krs0.046289282797471576/300/200","https://picsum.photos/seed/nt0.3564937316297232/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3865,6,7,7,2025-12-17 04:50:49,Selesai,50000,80000,230000,310000,"https://picsum.photos/seed/krs0.13299336022638486/300/200","https://picsum.photos/seed/nt0.9860920529636944/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3866,1,6,2,2025-04-03 21:24:25,Selesai,50000,80000,120000,200000,"https://picsum.photos/seed/krs0.951122307915114/300/200","https://picsum.photos/seed/nt0.48797232883043984/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
